Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,22.649999618530273,22.649999618530273,21.709999084472656,21.920000076293945,21.920000076293945,535100
2023-01-04,22.219999313354492,22.700000762939453,22.15999984741211,22.360000610351562,22.360000610351562,574900
2023-01-05,22.1299991607666,23.09000015258789,21.940000534057617,22.899999618530273,22.899999618530273,374700
2023-01-06,23.559999465942383,24.15999984741211,23.149999618530273,24.100000381469727,24.100000381469727,282200
2023-01-09,24.459999084472656,25.010000228881836,24.170000076293945,24.40999984741211,24.40999984741211,363400
2023-01-10,24.3700008392334,25.100000381469727,24.079999923706055,25.06999969482422,25.06999969482422,328700
2023-01-11,24.719999313354492,25.030000686645508,24.270000457763672,25.010000228881836,25.010000228881836,379400
2023-01-12,25.18000030517578,25.5,24.610000610351562,25.479999542236328,25.479999542236328,290700
2023-01-13,25.329999923706055,25.549999237060547,24.90999984741211,25.149999618530273,25.149999618530273,403000
2023-01-17,25.030000686645508,25.40999984741211,24.959999084472656,25.200000762939453,25.200000762939453,299700
2023-01-18,25.329999923706055,25.84000015258789,25.049999237060547,25.079999923706055,25.079999923706055,273900
2023-01-19,24.860000610351562,25.1299991607666,24.170000076293945,24.90999984741211,24.90999984741211,284600
2023-01-20,25.290000915527344,25.829999923706055,25.06999969482422,25.81999969482422,25.81999969482422,508100
2023-01-23,25.889999389648438,27.979999542236328,25.65999984741211,27.93000030517578,27.93000030517578,563200
2023-01-24,27.700000762939453,28.0,27.34000015258789,27.6200008392334,27.6200008392334,379200
2023-01-25,27.219999313354492,28.110000610351562,26.8799991607666,27.860000610351562,27.860000610351562,609800
2023-01-26,28.0,28.850000381469727,27.649999618530273,28.760000228881836,28.760000228881836,409000
2023-01-27,28.1299991607666,28.639999389648438,27.739999771118164,28.540000915527344,28.540000915527344,891100
2023-01-30,28.010000228881836,28.200000762939453,27.329999923706055,27.65999984741211,27.65999984741211,439700
2023-01-31,27.670000076293945,28.280000686645508,27.209999084472656,28.139999389648438,28.139999389648438,658900
2023-02-01,28.34000015258789,29.559999465942383,28.270000457763672,29.18000030517578,29.18000030517578,498800
2023-02-02,29.540000915527344,30.520000457763672,29.479999542236328,30.3700008392334,30.3700008392334,518600
2023-02-03,29.5,30.450000762939453,29.040000915527344,29.84000015258789,29.84000015258789,468600
2023-02-06,29.40999984741211,29.719999313354492,28.600000381469727,28.760000228881836,28.760000228881836,427900
2023-02-07,28.6299991607666,29.459999084472656,28.1299991607666,29.43000030517578,29.43000030517578,340800
2023-02-08,29.0,29.5,28.719999313354492,28.940000534057617,28.940000534057617,571300
2023-02-09,33.31999969482422,34.86000061035156,32.18000030517578,32.41999816894531,32.41999816894531,910500
2023-02-10,31.809999465942383,32.08000183105469,30.850000381469727,31.479999542236328,31.479999542236328,607200
2023-02-13,31.06999969482422,32.119998931884766,31.020000457763672,31.899999618530273,31.899999618530273,506300
2023-02-14,31.440000534057617,32.529998779296875,31.229999542236328,32.27000045776367,32.27000045776367,522700
2023-02-15,31.739999771118164,32.880001068115234,31.530000686645508,32.59000015258789,32.59000015258789,426600
2023-02-16,31.93000030517578,32.66999816894531,31.770000457763672,32.369998931884766,32.369998931884766,602500
2023-02-17,32.5099983215332,32.5099983215332,31.31999969482422,31.56999969482422,31.56999969482422,405200
2023-02-21,30.950000762939453,31.1200008392334,30.059999465942383,30.100000381469727,30.100000381469727,407200
2023-02-22,30.190000534057617,30.540000915527344,29.700000762939453,29.760000228881836,29.760000228881836,373000
2023-02-23,30.610000610351562,30.899999618530273,29.950000762939453,30.479999542236328,30.479999542236328,314100
2023-02-24,29.899999618530273,30.489999771118164,29.709999084472656,30.440000534057617,30.440000534057617,276400
2023-02-27,30.75,31.020000457763672,30.190000534057617,30.350000381469727,30.350000381469727,323300
2023-02-28,30.229999542236328,30.68000030517578,29.940000534057617,30.100000381469727,30.100000381469727,449600
2023-03-01,30.3700008392334,30.649999618530273,30.139999389648438,30.299999237060547,30.299999237060547,336100
2023-03-02,29.700000762939453,30.489999771118164,29.200000762939453,30.440000534057617,30.440000534057617,258700
2023-03-03,30.40999984741211,30.530000686645508,29.780000686645508,30.350000381469727,30.350000381469727,234400
2023-03-06,30.450000762939453,30.450000762939453,28.989999771118164,29.049999237060547,29.049999237060547,458000
2023-03-07,29.020000457763672,29.1200008392334,28.270000457763672,28.540000915527344,28.540000915527344,378100
2023-03-08,28.770000457763672,29.520000457763672,28.6200008392334,29.299999237060547,29.299999237060547,1062100
2023-03-09,29.239999771118164,29.559999465942383,28.829999923706055,28.8700008392334,28.8700008392334,287700
2023-03-10,29.209999084472656,29.209999084472656,28.149999618530273,28.399999618530273,28.399999618530273,569900
2023-03-13,27.979999542236328,28.729999542236328,27.8700008392334,28.43000030517578,28.43000030517578,485800
2023-03-14,29.200000762939453,29.649999618530273,28.700000762939453,29.3700008392334,29.3700008392334,618200
2023-03-15,28.65999984741211,29.040000915527344,27.479999542236328,28.93000030517578,28.93000030517578,603800
2023-03-16,28.59000015258789,30.15999984741211,28.299999237060547,30.059999465942383,30.059999465942383,510500
2023-03-17,30.06999969482422,30.280000686645508,29.1299991607666,29.299999237060547,29.299999237060547,1905000
2023-03-20,29.549999237060547,30.09000015258789,29.139999389648438,29.950000762939453,29.950000762939453,719900
2023-03-21,30.280000686645508,30.5,28.8700008392334,29.420000076293945,29.420000076293945,445900
2023-03-22,29.420000076293945,30.010000228881836,28.969999313354492,28.969999313354492,28.969999313354492,413500
2023-03-23,29.420000076293945,30.110000610351562,29.020000457763672,29.610000610351562,29.610000610351562,413500
2023-03-24,29.34000015258789,29.639999389648438,28.809999465942383,29.530000686645508,29.530000686645508,551500
2023-03-27,29.700000762939453,29.719999313354492,29.170000076293945,29.31999969482422,29.31999969482422,247600
2023-03-28,29.420000076293945,29.420000076293945,28.350000381469727,28.68000030517578,28.68000030517578,220900
2023-03-29,28.969999313354492,30.280000686645508,28.969999313354492,30.190000534057617,30.190000534057617,348100
2023-03-30,30.510000228881836,31.549999237060547,30.389999389648438,31.43000030517578,31.43000030517578,460200
2023-03-31,31.270000457763672,31.90999984741211,31.190000534057617,31.850000381469727,31.850000381469727,454800
2023-04-03,30.739999771118164,31.469999313354492,30.399999618530273,31.260000228881836,31.260000228881836,523500
2023-04-04,31.520000457763672,31.559999465942383,30.170000076293945,30.5,30.5,368700
2023-04-05,30.18000030517578,30.299999237060547,29.270000457763672,29.889999389648438,29.889999389648438,417200
2023-04-06,29.719999313354492,30.06999969482422,29.34000015258789,29.649999618530273,29.649999618530273,216400
2023-04-10,29.350000381469727,30.729999542236328,29.190000534057617,30.559999465942383,30.559999465942383,390600
2023-04-11,30.700000762939453,31.079999923706055,30.43000030517578,30.5,30.5,354200
2023-04-12,30.889999389648438,31.100000381469727,29.90999984741211,29.969999313354492,29.969999313354492,249600
2023-04-13,30.139999389648438,30.3799991607666,29.8799991607666,30.059999465942383,30.059999465942383,242200
2023-04-14,30.079999923706055,30.639999389648438,29.520000457763672,29.889999389648438,29.889999389648438,334800
2023-04-17,29.25,29.5,28.6299991607666,28.920000076293945,28.920000076293945,375100
2023-04-18,29.06999969482422,29.530000686645508,28.0,28.270000457763672,28.270000457763672,460600
2023-04-19,28.0,28.649999618530273,27.790000915527344,28.34000015258789,28.34000015258789,342500
2023-04-20,28.3700008392334,29.049999237060547,28.25,28.6299991607666,28.6299991607666,410800
2023-04-21,28.489999771118164,28.6299991607666,27.989999771118164,28.049999237060547,28.049999237060547,326100
2023-04-24,28.139999389648438,28.219999313354492,27.670000076293945,28.040000915527344,28.040000915527344,260200
2023-04-25,27.75,27.940000534057617,26.610000610351562,26.81999969482422,26.81999969482422,243300
2023-04-26,26.959999084472656,27.149999618530273,26.649999618530273,26.969999313354492,26.969999313354492,223500
2023-04-27,26.90999984741211,27.229999542236328,26.459999084472656,27.100000381469727,27.100000381469727,255500
2023-04-28,27.219999313354492,27.610000610351562,27.09000015258789,27.309999465942383,27.309999465942383,346500
2023-05-01,27.329999923706055,27.889999389648438,27.190000534057617,27.34000015258789,27.34000015258789,250500
