Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,88.45999908447266,88.45999908447266,85.5999984741211,87.0,86.6517562866211,102100
2023-01-04,88.13999938964844,88.13999938964844,86.30000305175781,87.0199966430664,86.7514419555664,103600
2023-01-05,86.70999908447266,87.52999877929688,85.66000366210938,86.54000091552734,86.27294158935547,67400
2023-01-06,87.26000213623047,89.44999694824219,87.26000213623047,89.12000274658203,88.844970703125,61300
2023-01-09,89.36000061035156,90.08999633789062,88.29000091552734,88.5999984741211,88.32658386230469,110400
2023-01-10,88.55999755859375,90.4800033569336,88.55000305175781,90.47000122070312,90.19081115722656,169100
2023-01-11,90.93000030517578,91.79000091552734,90.68000030517578,91.6500015258789,91.36715698242188,59300
2023-01-12,92.30000305175781,93.93000030517578,92.0,93.9000015258789,93.6102294921875,73600
2023-01-13,92.83000183105469,94.97000122070312,92.83000183105469,94.30000305175781,94.00897979736328,71500
2023-01-17,93.87000274658203,94.76000213623047,92.95999908447266,93.5999984741211,93.31114959716797,70600
2023-01-18,93.55000305175781,94.7300033569336,93.11000061035156,93.83000183105469,93.54044342041016,99200
2023-01-19,92.95999908447266,93.19999694824219,91.55000305175781,91.76000213623047,91.47682189941406,83600
2023-01-20,92.51000213623047,94.83999633789062,92.25,93.33000183105469,93.04198455810547,113200
2023-01-23,93.30999755859375,93.51000213623047,92.30999755859375,93.01000213623047,92.72297668457031,39600
2023-01-24,92.54000091552734,95.02999877929688,92.30000305175781,94.29000091552734,93.99900817871094,55500
2023-01-25,93.7300033569336,93.7300033569336,92.08999633789062,92.9800033569336,92.69306182861328,49900
2023-01-26,93.70999908447266,94.3499984741211,92.33000183105469,94.33999633789062,94.04885864257812,52100
2023-01-27,93.75,95.47000122070312,93.75,94.2300033569336,93.93920135498047,48000
2023-01-30,93.37000274658203,94.80000305175781,93.37000274658203,93.66000366210938,93.3709716796875,39500
2023-01-31,94.06999969482422,98.5999984741211,93.69999694824219,98.44000244140625,98.13621520996094,195100
2023-02-01,97.98999786376953,100.63999938964844,97.55999755859375,99.22000122070312,98.91380310058594,147300
2023-02-02,99.44999694824219,101.1500015258789,99.44999694824219,99.91000366210938,99.60166931152344,104200
2023-02-03,98.91999816894531,101.41999816894531,98.91999816894531,99.7300033569336,99.42223358154297,85900
2023-02-06,99.91999816894531,100.79000091552734,98.94000244140625,99.73999786376953,99.43218994140625,97600
2023-02-07,98.73999786376953,101.45999908447266,98.29000091552734,101.05000305175781,100.73816680908203,99900
2023-02-08,100.01000213623047,101.4000015258789,99.43000030517578,99.5999984741211,99.2926254272461,64400
2023-02-09,99.0,101.5199966430664,87.75,93.4800033569336,93.19152069091797,284200
2023-02-10,93.44000244140625,96.2300033569336,92.8499984741211,95.19000244140625,94.896240234375,114700
2023-02-13,95.30000305175781,96.5,94.55000305175781,95.98999786376953,95.69377136230469,78500
2023-02-14,95.48999786376953,95.81999969482422,94.1500015258789,94.16999816894531,93.87937927246094,59200
2023-02-15,93.54000091552734,95.73999786376953,93.54000091552734,95.55999755859375,95.26509857177734,53900
2023-02-16,94.16999816894531,97.38999938964844,93.6500015258789,96.08000183105469,95.78350067138672,95000
2023-02-17,97.02999877929688,98.30000305175781,96.16999816894531,97.9000015258789,97.5978775024414,90900
2023-02-21,96.94999694824219,96.94999694824219,93.02999877929688,93.33000183105469,93.04198455810547,88100
2023-02-22,93.66000366210938,95.5,93.31999969482422,94.01000213623047,93.71989440917969,111700
2023-02-23,94.66000366210938,94.66000366210938,92.61000061035156,92.72000122070312,92.4338607788086,58700
2023-02-24,91.54000091552734,93.11000061035156,90.7699966430664,92.31999969482422,92.03509521484375,64900
2023-02-27,93.41999816894531,94.12000274658203,92.4000015258789,92.58999633789062,92.30426025390625,53100
2023-02-28,92.54000091552734,94.30000305175781,92.54000091552734,93.19000244140625,92.90241241455078,85900
2023-03-01,92.91000366210938,94.80999755859375,92.91000366210938,93.69000244140625,93.40087127685547,50200
2023-03-02,93.02999877929688,94.41000366210938,92.91999816894531,94.33000183105469,94.03889465332031,51700
2023-03-03,94.91000366210938,95.41000366210938,93.55999755859375,94.75,94.45760345458984,52300
2023-03-06,94.5999984741211,94.87999725341797,90.76000213623047,91.41000366210938,91.12791442871094,119100
2023-03-07,91.83000183105469,92.38999938964844,90.5999984741211,92.02999877929688,91.7459945678711,83200
2023-03-08,92.4800033569336,93.0,91.61000061035156,92.55999755859375,92.27435302734375,78300
2023-03-09,93.01000213623047,93.58999633789062,90.91999816894531,91.06999969482422,90.78895568847656,77000
2023-03-10,90.7699966430664,90.7699966430664,87.8499984741211,88.58000183105469,88.306640625,93000
2023-03-13,86.91000366210938,88.52999877929688,86.55999755859375,87.16999816894531,86.90098571777344,72400
2023-03-14,89.69999694824219,90.41000366210938,88.44000244140625,89.81999969482422,89.54280853271484,88500
2023-03-15,87.45999908447266,88.5,85.5,87.0,86.73150634765625,98700
2023-03-16,85.76000213623047,89.51000213623047,85.68000030517578,88.87000274658203,88.59574890136719,87200
2023-03-17,88.12999725341797,88.69999694824219,86.44000244140625,87.26000213623047,86.99070739746094,362300
2023-03-20,88.19000244140625,89.95999908447266,88.19000244140625,88.47000122070312,88.19698333740234,91700
2023-03-21,90.1500015258789,91.48999786376953,88.9800033569336,89.44000244140625,89.16398620605469,120600
2023-03-22,89.5999984741211,90.37999725341797,87.88999938964844,88.01000213623047,87.73839569091797,73300
2023-03-23,88.30999755859375,89.54000091552734,86.87999725341797,88.66999816894531,88.3963623046875,128600
2023-03-24,87.83999633789062,90.12999725341797,87.12999725341797,90.12999725341797,89.85185241699219,108800
2023-03-27,91.43000030517578,91.62999725341797,90.27999877929688,90.8499984741211,90.56963348388672,72800
2023-03-28,90.36000061035156,92.2300033569336,90.36000061035156,92.19000244140625,91.90550231933594,64700
2023-03-29,92.86000061035156,92.86000061035156,91.81999969482422,92.25,91.96531677246094,77800
2023-03-30,92.76000213623047,93.3499984741211,92.30000305175781,93.3499984741211,93.06192016601562,62400
2023-03-31,93.98999786376953,95.4800033569336,93.81999969482422,95.44999694824219,95.23705291748047,156000
2023-04-03,95.44000244140625,95.62000274658203,93.04000091552734,94.68000030517578,94.4687728881836,77000
2023-04-04,94.97000122070312,94.97000122070312,91.69000244140625,92.5,92.29363250732422,111000
2023-04-05,91.91999816894531,92.12000274658203,90.4800033569336,91.56999969482422,91.36571502685547,112900
2023-04-06,91.58999633789062,92.08999633789062,90.4000015258789,91.8499984741211,91.64508056640625,87300
2023-04-10,91.04000091552734,93.37999725341797,90.91000366210938,93.12999725341797,92.92223358154297,135100
2023-04-11,93.33000183105469,94.4000015258789,93.01000213623047,93.61000061035156,93.40116119384766,73400
2023-04-12,94.0,95.26000213623047,93.61000061035156,95.05000305175781,94.83794403076172,45200
2023-04-13,95.22000122070312,96.04000091552734,93.44999694824219,95.8499984741211,95.63616943359375,55600
2023-04-14,95.8499984741211,96.62999725341797,95.12999725341797,95.55999755859375,95.34680938720703,85500
2023-04-17,95.44999694824219,96.12000274658203,95.16000366210938,95.56999969482422,95.3567886352539,52300
2023-04-18,95.76000213623047,96.70999908447266,95.26000213623047,96.20999908447266,95.995361328125,63600
2023-04-19,95.62999725341797,96.95999908447266,95.62999725341797,96.12999725341797,95.91553497314453,77300
2023-04-20,95.69000244140625,98.05999755859375,95.69000244140625,97.83999633789062,97.62171936035156,64200
2023-04-21,98.26000213623047,98.26000213623047,96.88999938964844,97.76000213623047,97.54190063476562,57100
2023-04-24,97.4800033569336,98.18000030517578,97.04000091552734,97.6500015258789,97.4321517944336,46600
2023-04-25,96.55000305175781,97.23999786376953,95.02999877929688,95.06999969482422,94.85789489746094,58700
2023-04-26,93.91999816894531,93.93000030517578,91.5199966430664,91.9800033569336,91.77479553222656,73100
2023-04-27,91.9800033569336,94.05999755859375,91.9800033569336,93.88999938964844,93.6805419921875,43300
2023-04-28,93.41000366210938,94.77999877929688,93.33999633789062,93.56999969482422,93.36125183105469,60200
2023-05-01,93.58999633789062,95.87000274658203,93.58999633789062,94.6500015258789,94.4388427734375,69700
2023-05-02,93.97000122070312,95.37999725341797,91.97000122070312,95.20999908447266,94.99758911132812,93900
2023-05-03,95.12999725341797,98.0,95.12999725341797,96.55000305175781,96.33460998535156,97300
2023-05-04,95.66000366210938,95.66000366210938,93.37999725341797,93.9800033569336,93.77034759521484,54900
2023-05-05,95.5999984741211,97.66000366210938,95.5999984741211,97.16999816894531,96.95321655273438,59600
2023-05-08,96.9000015258789,97.0,95.25,96.43000030517578,96.21487426757812,36300
2023-05-09,95.52999877929688,96.44000244140625,95.22000122070312,95.76000213623047,95.54637145996094,52300
2023-05-10,98.06999969482422,98.06999969482422,95.54000091552734,97.5199966430664,97.30243682861328,60800
2023-05-11,97.06999969482422,98.02999877929688,97.0199966430664,97.51000213623047,97.29246520996094,92500
2023-05-12,98.20999908447266,98.4000015258789,96.6500015258789,97.13999938964844,96.92327880859375,55900
2023-05-15,97.61000061035156,97.8499984741211,96.0999984741211,96.31999969482422,96.10511779785156,105300
2023-05-16,96.04000091552734,96.05000305175781,94.88999938964844,95.26000213623047,95.04747772216797,51900
2023-05-17,95.58999633789062,97.5,95.1500015258789,96.70999908447266,96.4942398071289,80800
2023-05-18,96.27999877929688,96.68000030517578,94.8499984741211,95.18000030517578,94.9676513671875,120100
2023-05-19,96.19999694824219,96.41999816894531,94.68000030517578,95.0199966430664,94.80801391601562,84200
2023-05-22,95.6500015258789,96.26000213623047,94.73999786376953,94.91999816894531,94.70823669433594,62100
2023-05-23,94.5999984741211,94.79000091552734,92.51000213623047,92.5199966430664,92.31358337402344,85600
2023-05-24,91.30000305175781,92.0,90.0,90.94000244140625,90.73712158203125,125700
2023-05-25,90.62999725341797,92.55999755859375,90.30000305175781,92.5199966430664,92.31358337402344,83700
2023-05-26,92.31999969482422,93.72000122070312,92.31999969482422,92.87999725341797,92.67279052734375,53700
2023-05-30,92.95999908447266,93.3499984741211,91.95999908447266,92.33000183105469,92.1240234375,72700
2023-05-31,92.33000183105469,92.33000183105469,89.80000305175781,90.0,89.79920959472656,110700
2023-06-01,90.0,91.94000244140625,89.7699966430664,91.80999755859375,91.60517120361328,78100
2023-06-02,93.23999786376953,96.51000213623047,93.12000274658203,95.98999786376953,95.77584838867188,106200
2023-06-05,95.06999969482422,95.06999969482422,91.23999786376953,92.44999694824219,92.24374389648438,132900
2023-06-06,92.5999984741211,96.41999816894531,91.9800033569336,95.16000366210938,94.94770050048828,146700
2023-06-07,95.93000030517578,99.06999969482422,95.80999755859375,98.33999633789062,98.12060546875,216900
2023-06-08,97.94999694824219,98.23999786376953,96.51000213623047,96.5999984741211,96.38449096679688,115700
2023-06-09,96.6500015258789,97.04000091552734,95.87000274658203,96.70999908447266,96.4942398071289,109400
2023-06-12,96.7699966430664,98.45999908447266,96.12999725341797,96.9000015258789,96.6838150024414,149200
2023-06-13,97.54000091552734,98.86000061035156,97.43000030517578,98.30000305175781,98.08070373535156,164000
2023-06-14,98.77999877929688,99.38999938964844,97.26000213623047,98.48999786376953,98.27027893066406,118200
2023-06-15,98.0199966430664,99.19000244140625,96.81999969482422,98.55999755859375,98.34011840820312,134700
2023-06-16,99.31999969482422,100.29000091552734,98.41000366210938,100.16999816894531,99.94652557373047,367600
2023-06-20,99.80999755859375,100.13999938964844,98.58000183105469,98.87999725341797,98.6594009399414,103700
2023-06-21,98.45999908447266,99.87000274658203,98.08000183105469,99.08000183105469,98.85896301269531,79800
2023-06-22,99.05000305175781,99.05000305175781,97.33000183105469,98.77999877929688,98.55962371826172,92400
2023-06-23,97.19000244140625,98.88999938964844,97.11000061035156,98.80000305175781,98.57958221435547,750100
2023-06-26,98.81999969482422,103.2300033569336,98.81999969482422,102.02999877929688,101.80237579345703,220800
2023-06-27,102.31999969482422,102.73999786376953,101.16000366210938,102.58999633789062,102.36112213134766,90700
2023-06-28,102.91000366210938,104.01000213623047,101.7300033569336,104.01000213623047,103.77796936035156,115400
2023-06-29,103.5,106.29000091552734,103.5,104.58999633789062,104.35665893554688,187000
2023-06-30,105.13999938964844,105.41999816894531,103.30000305175781,103.62999725341797,103.3988037109375,88400
2023-07-03,102.69000244140625,103.66000366210938,102.04000091552734,103.66000366210938,103.50865173339844,38200
2023-07-05,102.7300033569336,102.7300033569336,100.54000091552734,100.69999694824219,100.55297088623047,97300
2023-07-06,100.06999969482422,100.30000305175781,98.0,98.55000305175781,98.40611267089844,87900
